Date,LBMP,Zone
8/26/2024 2:00:00 PM,46.16,CENTRL
8/26/2024 2:00:00 PM,48.14,DUNWOD
8/26/2024 2:00:00 PM,46.65,GENESE
8/26/2024 2:00:00 PM,44.71,H Q
8/26/2024 2:00:00 PM,47.56,HUD VL
8/26/2024 2:00:00 PM,71.42,LONGIL
8/26/2024 2:00:00 PM,46.47,MHK VL
8/26/2024 2:00:00 PM,47.83,MILLWD
8/26/2024 2:00:00 PM,49.48,N.Y.C.
8/26/2024 2:00:00 PM,45.21,NORTH
8/26/2024 2:00:00 PM,46.02,NPX
8/26/2024 2:00:00 PM,46.01,O H
8/26/2024 2:00:00 PM,46.84,PJM
8/26/2024 2:00:00 PM,47.41,WEST
8/26/2024 3:00:00 PM,58.69,CAPITL
8/26/2024 3:00:00 PM,57.84,CENTRL
8/26/2024 3:00:00 PM,60.84,DUNWOD
8/26/2024 3:00:00 PM,58.47,GENESE
8/26/2024 3:00:00 PM,56.18,H Q
8/26/2024 3:00:00 PM,60.04,HUD VL
8/26/2024 3:00:00 PM,61.07,LONGIL
8/26/2024 3:00:00 PM,58.4,MHK VL
8/26/2024 3:00:00 PM,60.45,MILLWD
8/26/2024 3:00:00 PM,75.37,N.Y.C.
8/26/2024 3:00:00 PM,56.8,NORTH
8/26/2024 3:00:00 PM,54.1,NPX
8/26/2024 3:00:00 PM,57.38,O H
8/26/2024 3:00:00 PM,58.86,PJM
8/26/2024 3:00:00 PM,59.03,WEST
8/26/2024 4:00:00 PM,46.85,CAPITL
8/26/2024 4:00:00 PM,46.66,CENTRL
8/26/2024 4:00:00 PM,48.83,DUNWOD
8/26/2024 4:00:00 PM,47.66,GENESE
8/26/2024 4:00:00 PM,44.23,H Q
8/26/2024 4:00:00 PM,48.29,HUD VL
8/26/2024 4:00:00 PM,48.92,LONGIL
8/26/2024 4:00:00 PM,46.61,MHK VL
8/26/2024 4:00:00 PM,48.52,MILLWD
8/26/2024 4:00:00 PM,51.46,N.Y.C.
8/26/2024 4:00:00 PM,44.23,NORTH
8/26/2024 4:00:00 PM,44.47,NPX
8/26/2024 4:00:00 PM,47.26,O H
8/26/2024 4:00:00 PM,47.75,PJM
8/26/2024 4:00:00 PM,48.66,WEST
8/26/2024 5:00:00 PM,42.83,CAPITL
8/26/2024 5:00:00 PM,42.42,CENTRL
8/26/2024 5:00:00 PM,44.44,DUNWOD
8/26/2024 5:00:00 PM,43.37,GENESE
8/26/2024 5:00:00 PM,40.99,H Q
8/26/2024 5:00:00 PM,43.99,HUD VL
8/26/2024 5:00:00 PM,44.52,LONGIL
8/26/2024 5:00:00 PM,41.92,MHK VL
8/26/2024 5:00:00 PM,44.15,MILLWD
8/26/2024 5:00:00 PM,80.7,N.Y.C.
8/26/2024 5:00:00 PM,41.66,NORTH
8/26/2024 5:00:00 PM,38.75,NPX
8/26/2024 5:00:00 PM,42.71,O H
8/26/2024 5:00:00 PM,43.32,PJM
8/26/2024 5:00:00 PM,43.95,WEST
8/26/2024 6:00:00 PM,41.28,CAPITL
8/26/2024 6:00:00 PM,41.2,CENTRL
8/26/2024 6:00:00 PM,42.37,DUNWOD
8/26/2024 6:00:00 PM,41.93,GENESE
8/26/2024 6:00:00 PM,39.07,H Q
8/26/2024 6:00:00 PM,42.05,HUD VL
8/26/2024 6:00:00 PM,42.48,LONGIL
8/26/2024 6:00:00 PM,41.2,MHK VL
8/26/2024 6:00:00 PM,42.13,MILLWD
8/26/2024 6:00:00 PM,45.85,N.Y.C.
8/26/2024 6:00:00 PM,39.53,NORTH
8/26/2024 6:00:00 PM,40.38,NPX
8/26/2024 6:00:00 PM,41.18,O H
8/26/2024 6:00:00 PM,41.65,PJM
8/26/2024 6:00:00 PM,42.48,WEST
8/26/2024 7:00:00 PM,196.19,CAPITL
8/26/2024 7:00:00 PM,193.97,CENTRL
8/26/2024 7:00:00 PM,198.91,DUNWOD
8/26/2024 7:00:00 PM,196.99,GENESE
8/26/2024 7:00:00 PM,186.15,H Q
8/26/2024 7:00:00 PM,197.88,HUD VL
8/26/2024 7:00:00 PM,200.89,LONGIL
8/26/2024 7:00:00 PM,195.96,MHK VL
8/26/2024 7:00:00 PM,197.97,MILLWD
8/26/2024 7:00:00 PM,199.44,N.Y.C.
8/26/2024 7:00:00 PM,188.69,NORTH
8/26/2024 7:00:00 PM,191.71,NPX
8/26/2024 7:00:00 PM,191.95,O H
8/26/2024 7:00:00 PM,194.35,PJM
8/26/2024 7:00:00 PM,197.74,WEST
8/26/2024 8:00:00 PM,49.72,CAPITL
8/26/2024 8:00:00 PM,49.25,CENTRL
8/26/2024 8:00:00 PM,50.49,DUNWOD
8/26/2024 8:00:00 PM,50.07,GENESE
8/26/2024 8:00:00 PM,47.29,H Q
8/26/2024 8:00:00 PM,50.11,HUD VL
8/26/2024 8:00:00 PM,51.12,LONGIL
8/26/2024 8:00:00 PM,49.96,MHK VL
8/26/2024 8:00:00 PM,50.25,MILLWD
8/26/2024 8:00:00 PM,53.48,N.Y.C.
8/26/2024 8:00:00 PM,48.06,NORTH
8/26/2024 8:00:00 PM,48.62,NPX
8/26/2024 8:00:00 PM,48.93,O H
8/26/2024 8:00:00 PM,49.39,PJM
8/26/2024 8:00:00 PM,50.32,WEST
8/26/2024 9:00:00 PM,44.25,CAPITL
8/26/2024 9:00:00 PM,43.69,CENTRL
8/26/2024 9:00:00 PM,44.63,DUNWOD
8/26/2024 9:00:00 PM,44.55,GENESE
8/26/2024 9:00:00 PM,42.58,H Q
8/26/2024 9:00:00 PM,44.38,HUD VL
8/26/2024 9:00:00 PM,44.85,LONGIL
8/26/2024 9:00:00 PM,44.42,MHK VL
8/26/2024 9:00:00 PM,44.46,MILLWD
8/26/2024 9:00:00 PM,48.59,N.Y.C.
8/26/2024 9:00:00 PM,43.35,NORTH
8/26/2024 9:00:00 PM,45.08,NPX
8/26/2024 9:00:00 PM,43.65,O H
8/26/2024 9:00:00 PM,43.6,PJM
8/26/2024 9:00:00 PM,44.76,WEST
8/26/2024 10:00:00 PM,39.79,CAPITL
8/26/2024 10:00:00 PM,39.14,CENTRL
8/26/2024 10:00:00 PM,40.01,DUNWOD
8/26/2024 10:00:00 PM,39.62,GENESE
8/26/2024 10:00:00 PM,38.06,H Q
8/26/2024 10:00:00 PM,39.71,HUD VL
8/26/2024 10:00:00 PM,39.79,LONGIL
8/26/2024 10:00:00 PM,39.67,MHK VL
8/26/2024 10:00:00 PM,39.79,MILLWD
8/26/2024 10:00:00 PM,42.3,N.Y.C.
8/26/2024 10:00:00 PM,38.74,NORTH
8/26/2024 10:00:00 PM,39.17,NPX
8/26/2024 10:00:00 PM,39,O H
8/26/2024 10:00:00 PM,39.14,PJM
8/26/2024 10:00:00 PM,39.97,WEST
8/26/2024 11:00:00 PM,31.07,CAPITL
8/26/2024 11:00:00 PM,30.69,CENTRL
8/26/2024 11:00:00 PM,31.28,DUNWOD
8/26/2024 11:00:00 PM,31.23,GENESE
8/26/2024 11:00:00 PM,29.89,H Q
8/26/2024 11:00:00 PM,31.03,HUD VL
8/26/2024 11:00:00 PM,31.21,LONGIL
8/26/2024 11:00:00 PM,31.01,MHK VL
8/26/2024 11:00:00 PM,31.12,MILLWD
8/26/2024 11:00:00 PM,51.54,N.Y.C.
8/26/2024 11:00:00 PM,30.4,NORTH
8/26/2024 11:00:00 PM,30.52,NPX
8/26/2024 11:00:00 PM,31.02,O H
8/26/2024 11:00:00 PM,30.78,PJM
8/26/2024 11:00:00 PM,31.74,WEST
8/27/2024 12:00:00 AM,27.97,CAPITL
8/27/2024 12:00:00 AM,27.31,CENTRL
8/27/2024 12:00:00 AM,28.14,DUNWOD
8/27/2024 12:00:00 AM,27.27,GENESE
8/27/2024 12:00:00 AM,26.77,H Q
8/27/2024 12:00:00 AM,27.91,HUD VL
8/27/2024 12:00:00 AM,28.39,LONGIL
8/27/2024 12:00:00 AM,27.73,MHK VL
8/27/2024 12:00:00 AM,28.01,MILLWD
8/27/2024 12:00:00 AM,34.95,N.Y.C.
8/27/2024 12:00:00 AM,27.17,NORTH
8/27/2024 12:00:00 AM,28.23,NPX
8/27/2024 12:00:00 AM,26.75,O H
8/27/2024 12:00:00 AM,27.33,PJM
8/27/2024 12:00:00 AM,27.37,WEST
8/27/2024 1:00:00 AM,24.71,CAPITL
8/27/2024 1:00:00 AM,24.01,CENTRL
8/27/2024 1:00:00 AM,24.9,DUNWOD
8/27/2024 1:00:00 AM,23.82,GENESE
8/27/2024 1:00:00 AM,23.84,H Q
8/27/2024 1:00:00 AM,24.71,HUD VL
8/27/2024 1:00:00 AM,25.26,LONGIL
8/27/2024 1:00:00 AM,24.49,MHK VL
8/27/2024 1:00:00 AM,24.78,MILLWD
8/27/2024 1:00:00 AM,27.46,N.Y.C.
8/27/2024 1:00:00 AM,24.13,NORTH
8/27/2024 1:00:00 AM,44.64,NPX
8/27/2024 1:00:00 AM,23.21,O H
8/27/2024 1:00:00 AM,23.96,PJM
8/27/2024 1:00:00 AM,23.71,WEST
8/27/2024 2:00:00 AM,29.23,CAPITL
8/27/2024 2:00:00 AM,28.32,CENTRL
8/27/2024 2:00:00 AM,29.08,DUNWOD
8/27/2024 2:00:00 AM,28.06,GENESE
8/27/2024 2:00:00 AM,28.43,H Q
8/27/2024 2:00:00 AM,28.91,HUD VL
8/27/2024 2:00:00 AM,29.48,LONGIL
8/27/2024 2:00:00 AM,28.94,MHK VL
8/27/2024 2:00:00 AM,28.94,MILLWD
8/27/2024 2:00:00 AM,30.8,N.Y.C.
8/27/2024 2:00:00 AM,28.74,NORTH
8/27/2024 2:00:00 AM,49.15,NPX
8/27/2024 2:00:00 AM,27.38,O H
8/27/2024 2:00:00 AM,28.12,PJM
8/27/2024 2:00:00 AM,27.98,WEST
8/27/2024 3:00:00 AM,26.55,CAPITL
8/27/2024 3:00:00 AM,25.63,CENTRL
8/27/2024 3:00:00 AM,26.34,DUNWOD
8/27/2024 3:00:00 AM,25.33,GENESE
8/27/2024 3:00:00 AM,25.78,H Q
8/27/2024 3:00:00 AM,26.24,HUD VL
8/27/2024 3:00:00 AM,26.52,LONGIL
8/27/2024 3:00:00 AM,26.24,MHK VL
8/27/2024 3:00:00 AM,26.27,MILLWD
8/27/2024 3:00:00 AM,28.45,N.Y.C.
8/27/2024 3:00:00 AM,26.07,NORTH
8/27/2024 3:00:00 AM,27.55,NPX
8/27/2024 3:00:00 AM,24.71,O H
8/27/2024 3:00:00 AM,25.44,PJM
8/27/2024 3:00:00 AM,25.2,WEST
8/27/2024 4:00:00 AM,25.83,CAPITL
8/27/2024 4:00:00 AM,24.99,CENTRL
8/27/2024 4:00:00 AM,25.66,DUNWOD
8/27/2024 4:00:00 AM,24.66,GENESE
8/27/2024 4:00:00 AM,25.08,H Q
8/27/2024 4:00:00 AM,25.53,HUD VL
8/27/2024 4:00:00 AM,25.78,LONGIL
8/27/2024 4:00:00 AM,25.58,MHK VL
8/27/2024 4:00:00 AM,25.56,MILLWD
8/27/2024 4:00:00 AM,27.76,N.Y.C.
8/27/2024 4:00:00 AM,25.35,NORTH
8/27/2024 4:00:00 AM,25.5,NPX
8/27/2024 4:00:00 AM,24.03,O H
8/27/2024 4:00:00 AM,24.78,PJM
8/27/2024 4:00:00 AM,24.51,WEST
8/27/2024 5:00:00 AM,25.83,CAPITL
8/27/2024 5:00:00 AM,24.91,CENTRL
8/27/2024 5:00:00 AM,25.68,DUNWOD
8/27/2024 5:00:00 AM,24.54,GENESE
8/27/2024 5:00:00 AM,24.94,H Q
8/27/2024 5:00:00 AM,25.53,HUD VL
8/27/2024 5:00:00 AM,25.98,LONGIL
8/27/2024 5:00:00 AM,25.51,MHK VL
8/27/2024 5:00:00 AM,25.58,MILLWD
8/27/2024 5:00:00 AM,27.75,N.Y.C.
8/27/2024 5:00:00 AM,25.21,NORTH
8/27/2024 5:00:00 AM,26.68,NPX
8/27/2024 5:00:00 AM,23.87,O H
8/27/2024 5:00:00 AM,24.81,PJM
8/27/2024 5:00:00 AM,24.37,WEST
8/27/2024 6:00:00 AM,30.79,CAPITL
8/27/2024 6:00:00 AM,29.94,CENTRL
8/27/2024 6:00:00 AM,30.73,DUNWOD
8/27/2024 6:00:00 AM,29.69,GENESE
8/27/2024 6:00:00 AM,29.38,H Q
8/27/2024 6:00:00 AM,30.52,HUD VL
8/27/2024 6:00:00 AM,30.88,LONGIL
8/27/2024 6:00:00 AM,30.45,MHK VL
8/27/2024 6:00:00 AM,30.61,MILLWD
8/27/2024 6:00:00 AM,32.1,N.Y.C.
8/27/2024 6:00:00 AM,29.68,NORTH
8/27/2024 6:00:00 AM,30.44,NPX
8/27/2024 6:00:00 AM,29.04,O H
8/27/2024 6:00:00 AM,29.91,PJM
8/27/2024 6:00:00 AM,29.75,WEST
8/27/2024 7:00:00 AM,27.57,CAPITL
8/27/2024 7:00:00 AM,26.82,CENTRL
8/27/2024 7:00:00 AM,27.7,DUNWOD
8/27/2024 7:00:00 AM,26.67,GENESE
8/27/2024 7:00:00 AM,26.53,H Q
8/27/2024 7:00:00 AM,27.49,HUD VL
8/27/2024 7:00:00 AM,27.94,LONGIL
8/27/2024 7:00:00 AM,27.36,MHK VL
8/27/2024 7:00:00 AM,27.57,MILLWD
8/27/2024 7:00:00 AM,29.58,N.Y.C.
8/27/2024 7:00:00 AM,26.91,NORTH
8/27/2024 7:00:00 AM,27.3,NPX
8/27/2024 7:00:00 AM,26.13,O H
8/27/2024 7:00:00 AM,26.93,PJM
8/27/2024 7:00:00 AM,26.77,WEST
8/27/2024 8:00:00 AM,30.32,CAPITL
8/27/2024 8:00:00 AM,29.54,CENTRL
8/27/2024 8:00:00 AM,30.65,DUNWOD
8/27/2024 8:00:00 AM,29.57,GENESE
8/27/2024 8:00:00 AM,29.18,H Q
8/27/2024 8:00:00 AM,30.35,HUD VL
8/27/2024 8:00:00 AM,30.9,LONGIL
8/27/2024 8:00:00 AM,30.13,MHK VL
8/27/2024 8:00:00 AM,30.5,MILLWD
8/27/2024 8:00:00 AM,33.55,N.Y.C.
8/27/2024 8:00:00 AM,29.56,NORTH
8/27/2024 8:00:00 AM,30.04,NPX
8/27/2024 8:00:00 AM,29.16,O H
8/27/2024 8:00:00 AM,29.8,PJM
8/27/2024 8:00:00 AM,29.83,WEST
8/27/2024 9:00:00 AM,24.24,CAPITL
8/27/2024 9:00:00 AM,23.63,CENTRL
8/27/2024 9:00:00 AM,24.78,DUNWOD
8/27/2024 9:00:00 AM,23.35,GENESE
8/27/2024 9:00:00 AM,23.4,H Q
8/27/2024 9:00:00 AM,24.52,HUD VL
8/27/2024 9:00:00 AM,24.89,LONGIL
8/27/2024 9:00:00 AM,24.12,MHK VL
8/27/2024 9:00:00 AM,24.64,MILLWD
8/27/2024 9:00:00 AM,27.05,N.Y.C.
8/27/2024 9:00:00 AM,23.68,NORTH
8/27/2024 9:00:00 AM,24.14,NPX
8/27/2024 9:00:00 AM,22.82,O H
8/27/2024 9:00:00 AM,23.91,PJM
8/27/2024 9:00:00 AM,23.43,WEST
8/27/2024 10:00:00 AM,26.27,CAPITL
8/27/2024 10:00:00 AM,25.81,CENTRL
8/27/2024 10:00:00 AM,27.13,DUNWOD
8/27/2024 10:00:00 AM,25.74,GENESE
8/27/2024 10:00:00 AM,25.46,H Q
8/27/2024 10:00:00 AM,26.75,HUD VL
8/27/2024 10:00:00 AM,27.42,LONGIL
8/27/2024 10:00:00 AM,26.22,MHK VL
8/27/2024 10:00:00 AM,26.95,MILLWD
8/27/2024 10:00:00 AM,28.89,N.Y.C.
8/27/2024 10:00:00 AM,25.66,NORTH
8/27/2024 10:00:00 AM,24.76,NPX
8/27/2024 10:00:00 AM,25.25,O H
8/27/2024 10:00:00 AM,26.22,PJM
8/27/2024 10:00:00 AM,25.91,WEST
8/27/2024 11:00:00 AM,25.99,CAPITL
8/27/2024 11:00:00 AM,25.64,CENTRL
8/27/2024 11:00:00 AM,27.16,DUNWOD
8/27/2024 11:00:00 AM,25.69,GENESE
8/27/2024 11:00:00 AM,25.24,H Q
8/27/2024 11:00:00 AM,26.7,HUD VL
8/27/2024 11:00:00 AM,32.65,LONGIL
8/27/2024 11:00:00 AM,26.04,MHK VL
8/27/2024 11:00:00 AM,26.93,MILLWD
8/27/2024 11:00:00 AM,29.25,N.Y.C.
8/27/2024 11:00:00 AM,25.42,NORTH
8/27/2024 11:00:00 AM,26.07,NPX
8/27/2024 11:00:00 AM,25.2,O H
8/27/2024 11:00:00 AM,26.15,PJM
8/27/2024 11:00:00 AM,25.84,WEST
8/27/2024 12:00:00 PM,28.43,CAPITL
8/27/2024 12:00:00 PM,28.49,CENTRL
8/27/2024 12:00:00 PM,29.66,DUNWOD
8/27/2024 12:00:00 PM,28.88,GENESE
8/27/2024 12:00:00 PM,27.62,H Q
8/27/2024 12:00:00 PM,29.16,HUD VL
8/27/2024 12:00:00 PM,32.69,LONGIL
8/27/2024 12:00:00 PM,28.68,MHK VL
8/27/2024 12:00:00 PM,29.41,MILLWD
8/27/2024 12:00:00 PM,31.48,N.Y.C.
8/27/2024 12:00:00 PM,27.76,NORTH
8/27/2024 12:00:00 PM,28.38,NPX
8/27/2024 12:00:00 PM,28.57,O H
8/27/2024 12:00:00 PM,29.02,PJM
8/27/2024 12:00:00 PM,29.35,WEST
8/27/2024 1:00:00 PM,31.09,CAPITL
8/27/2024 1:00:00 PM,31.7,CENTRL
8/27/2024 1:00:00 PM,33.84,DUNWOD
8/27/2024 1:00:00 PM,31.95,GENESE
8/27/2024 1:00:00 PM,30.86,H Q
8/27/2024 1:00:00 PM,33.17,HUD VL
8/27/2024 1:00:00 PM,34.35,LONGIL
8/27/2024 1:00:00 PM,32.01,MHK VL
8/27/2024 1:00:00 PM,33.56,MILLWD
8/27/2024 1:00:00 PM,47.93,N.Y.C.
8/27/2024 1:00:00 PM,31.02,NORTH
8/27/2024 1:00:00 PM,26.49,NPX
8/27/2024 1:00:00 PM,31.36,O H
8/27/2024 1:00:00 PM,32.59,PJM
8/27/2024 1:00:00 PM,32.39,WEST
8/27/2024 2:00:00 PM,37.2,CAPITL
8/27/2024 2:00:00 PM,37.05,CENTRL
8/27/2024 2:00:00 PM,38.69,DUNWOD
8/27/2024 2:00:00 PM,37.16,GENESE
8/27/2024 2:00:00 PM,36.04,H Q
8/27/2024 2:00:00 PM,38.04,HUD VL
8/27/2024 2:00:00 PM,39.09,LONGIL
8/27/2024 2:00:00 PM,37.32,MHK VL
8/27/2024 2:00:00 PM,38.4,MILLWD
8/27/2024 2:00:00 PM,40.6,N.Y.C.
8/27/2024 2:00:00 PM,36.08,NORTH
8/27/2024 2:00:00 PM,36.99,NPX
8/27/2024 2:00:00 PM,36.22,O H
8/27/2024 2:00:00 PM,40.4,PJM
8/27/2024 2:00:00 PM,37.45,WEST
8/27/2024 3:00:00 PM,35.05,CAPITL
8/27/2024 3:00:00 PM,34.92,CENTRL
8/27/2024 3:00:00 PM,36.55,DUNWOD
8/27/2024 3:00:00 PM,35.13,GENESE
8/27/2024 3:00:00 PM,33.59,H Q
8/27/2024 3:00:00 PM,35.93,HUD VL
8/27/2024 3:00:00 PM,36.68,LONGIL
8/27/2024 3:00:00 PM,35.01,MHK VL
8/27/2024 3:00:00 PM,36.24,MILLWD
8/27/2024 3:00:00 PM,72.34,N.Y.C.
8/27/2024 3:00:00 PM,33.48,NORTH
8/27/2024 3:00:00 PM,34.81,NPX
8/27/2024 3:00:00 PM,34.07,O H
8/27/2024 3:00:00 PM,35.4,PJM
8/27/2024 3:00:00 PM,35.2,WEST
8/27/2024 4:00:00 PM,39.75,CAPITL
8/27/2024 4:00:00 PM,37.29,CENTRL
8/27/2024 4:00:00 PM,41.44,DUNWOD
8/27/2024 4:00:00 PM,40.44,GENESE
8/27/2024 4:00:00 PM,0,H Q
8/27/2024 4:00:00 PM,40.74,HUD VL
8/27/2024 4:00:00 PM,41.13,LONGIL
8/27/2024 4:00:00 PM,27.02,MHK VL
8/27/2024 4:00:00 PM,41.13,MILLWD
8/27/2024 4:00:00 PM,41.75,N.Y.C.
8/27/2024 4:00:00 PM,44.17,NORTH
8/27/2024 4:00:00 PM,39.39,NPX
8/27/2024 4:00:00 PM,39.25,O H
8/27/2024 4:00:00 PM,40.44,PJM
8/27/2024 4:00:00 PM,40.56,WEST
8/27/2024 5:00:00 PM,41.61,CAPITL
8/27/2024 5:00:00 PM,35.7,CENTRL
8/27/2024 5:00:00 PM,43.27,DUNWOD
8/27/2024 5:00:00 PM,42.34,GENESE
8/27/2024 5:00:00 PM,0,H Q
8/27/2024 5:00:00 PM,42.62,HUD VL
8/27/2024 5:00:00 PM,28.83,LONGIL
8/27/2024 5:00:00 PM,11.82,MHK VL
8/27/2024 5:00:00 PM,42.95,MILLWD
8/27/2024 5:00:00 PM,43.99,N.Y.C.
8/27/2024 5:00:00 PM,55.76,NORTH
8/27/2024 5:00:00 PM,41.13,NPX
8/27/2024 5:00:00 PM,41,O H
8/27/2024 5:00:00 PM,51.47,PJM
8/27/2024 5:00:00 PM,42.26,WEST
8/27/2024 6:00:00 PM,41.71,CAPITL
8/27/2024 6:00:00 PM,40.79,CENTRL
8/27/2024 6:00:00 PM,42.81,DUNWOD
8/27/2024 6:00:00 PM,41.18,GENESE
8/27/2024 6:00:00 PM,0,H Q
8/27/2024 6:00:00 PM,42.28,HUD VL
8/27/2024 6:00:00 PM,28.55,LONGIL
8/27/2024 6:00:00 PM,39.54,MHK VL
8/27/2024 6:00:00 PM,42.56,MILLWD
8/27/2024 6:00:00 PM,43,N.Y.C.
8/27/2024 6:00:00 PM,40.24,NORTH
8/27/2024 6:00:00 PM,42.25,NPX
8/27/2024 6:00:00 PM,39.32,O H
8/27/2024 6:00:00 PM,41.36,PJM
8/27/2024 6:00:00 PM,40.68,WEST
8/27/2024 7:00:00 PM,45.46,CAPITL
8/27/2024 7:00:00 PM,44.82,CENTRL
8/27/2024 7:00:00 PM,45.9,DUNWOD
8/27/2024 7:00:00 PM,56.9,GENESE
8/27/2024 7:00:00 PM,0,H Q
8/27/2024 7:00:00 PM,45.56,HUD VL
8/27/2024 7:00:00 PM,31.02,LONGIL
8/27/2024 7:00:00 PM,45.12,MHK VL
8/27/2024 7:00:00 PM,45.69,MILLWD
8/27/2024 7:00:00 PM,48.83,N.Y.C.
8/27/2024 7:00:00 PM,42.21,NORTH
8/27/2024 7:00:00 PM,44.43,NPX
8/27/2024 7:00:00 PM,43.6,O H
8/27/2024 7:00:00 PM,44.73,PJM
8/27/2024 7:00:00 PM,44.92,WEST
8/27/2024 8:00:00 PM,44.39,CAPITL
8/27/2024 8:00:00 PM,43.54,CENTRL
8/27/2024 8:00:00 PM,44.99,DUNWOD
8/27/2024 8:00:00 PM,55.73,GENESE
8/27/2024 8:00:00 PM,41.47,H Q
8/27/2024 8:00:00 PM,44.64,HUD VL
8/27/2024 8:00:00 PM,44.94,LONGIL
8/27/2024 8:00:00 PM,43.71,MHK VL
8/27/2024 8:00:00 PM,44.77,MILLWD
8/27/2024 8:00:00 PM,76.1,N.Y.C.
8/27/2024 8:00:00 PM,40.83,NORTH
8/27/2024 8:00:00 PM,43.5,NPX
8/27/2024 8:00:00 PM,42.12,O H
8/27/2024 8:00:00 PM,39.57,PJM
8/27/2024 8:00:00 PM,43.38,WEST
8/27/2024 9:00:00 PM,44.09,CAPITL
8/27/2024 9:00:00 PM,43.2,CENTRL
8/27/2024 9:00:00 PM,44.4,DUNWOD
8/27/2024 9:00:00 PM,43.66,GENESE
8/27/2024 9:00:00 PM,41.93,H Q
8/27/2024 9:00:00 PM,44.1,HUD VL
8/27/2024 9:00:00 PM,44.26,LONGIL
8/27/2024 9:00:00 PM,44.69,MHK VL
8/27/2024 9:00:00 PM,44.18,MILLWD
8/27/2024 9:00:00 PM,49.52,N.Y.C.
8/27/2024 9:00:00 PM,31.61,NORTH
8/27/2024 9:00:00 PM,43.12,NPX
8/27/2024 9:00:00 PM,42.08,O H
8/27/2024 9:00:00 PM,43.08,PJM
8/27/2024 9:00:00 PM,43.15,WEST
8/27/2024 10:00:00 PM,26.65,CAPITL
8/27/2024 10:00:00 PM,25.81,CENTRL
8/27/2024 10:00:00 PM,27.14,DUNWOD
8/27/2024 10:00:00 PM,26.12,GENESE
8/27/2024 10:00:00 PM,25.22,H Q
8/27/2024 10:00:00 PM,26.86,HUD VL
8/27/2024 10:00:00 PM,27.14,LONGIL
8/27/2024 10:00:00 PM,26.94,MHK VL
8/27/2024 10:00:00 PM,26.98,MILLWD
8/27/2024 10:00:00 PM,30.11,N.Y.C.
8/27/2024 10:00:00 PM,17.27,NORTH
8/27/2024 10:00:00 PM,25.74,NPX
8/27/2024 10:00:00 PM,25.22,O H
8/27/2024 10:00:00 PM,12.62,PJM
8/27/2024 10:00:00 PM,25.71,WEST
8/27/2024 11:00:00 PM,24.73,CAPITL
8/27/2024 11:00:00 PM,23.85,CENTRL
8/27/2024 11:00:00 PM,25.05,DUNWOD
8/27/2024 11:00:00 PM,23.97,GENESE
8/27/2024 11:00:00 PM,23.35,H Q
8/27/2024 11:00:00 PM,24.79,HUD VL
8/27/2024 11:00:00 PM,25.26,LONGIL
8/27/2024 11:00:00 PM,24.03,MHK VL
8/27/2024 11:00:00 PM,24.91,MILLWD
8/27/2024 11:00:00 PM,25.49,N.Y.C.
8/27/2024 11:00:00 PM,23.31,NORTH
8/27/2024 11:00:00 PM,24.52,NPX
8/27/2024 11:00:00 PM,23.16,O H
8/27/2024 11:00:00 PM,24.05,PJM
8/27/2024 11:00:00 PM,23.66,WEST
8/28/2024 12:00:00 AM,26.76,CAPITL
8/28/2024 12:00:00 AM,25.95,CENTRL
8/28/2024 12:00:00 AM,27.27,DUNWOD
8/28/2024 12:00:00 AM,25.99,GENESE
8/28/2024 12:00:00 AM,25.39,H Q
8/28/2024 12:00:00 AM,26.96,HUD VL
8/28/2024 12:00:00 AM,27.5,LONGIL
8/28/2024 12:00:00 AM,26.86,MHK VL
8/28/2024 12:00:00 AM,27.11,MILLWD
8/28/2024 12:00:00 AM,28.86,N.Y.C.
8/28/2024 12:00:00 AM,19.22,NORTH
8/28/2024 12:00:00 AM,26.87,NPX
8/28/2024 12:00:00 AM,25.23,O H
8/28/2024 12:00:00 AM,27,PJM
8/28/2024 12:00:00 AM,25.77,WEST
8/28/2024 1:00:00 AM,26.65,CAPITL
8/28/2024 1:00:00 AM,25.59,CENTRL
8/28/2024 1:00:00 AM,27.09,DUNWOD
8/28/2024 1:00:00 AM,25.41,GENESE
8/28/2024 1:00:00 AM,25.37,H Q
8/28/2024 1:00:00 AM,26.81,HUD VL
8/28/2024 1:00:00 AM,27.42,LONGIL
8/28/2024 1:00:00 AM,26.82,MHK VL
8/28/2024 1:00:00 AM,26.94,MILLWD
8/28/2024 1:00:00 AM,27.29,N.Y.C.
8/28/2024 1:00:00 AM,18.22,NORTH
8/28/2024 1:00:00 AM,28.39,NPX
8/28/2024 1:00:00 AM,24.48,O H
8/28/2024 1:00:00 AM,25.87,PJM
8/28/2024 1:00:00 AM,25.01,WEST
8/28/2024 2:00:00 AM,28.6,CAPITL
8/28/2024 2:00:00 AM,27.35,CENTRL
8/28/2024 2:00:00 AM,28.82,DUNWOD
8/28/2024 2:00:00 AM,27.17,GENESE
8/28/2024 2:00:00 AM,27.42,H Q
8/28/2024 2:00:00 AM,28.6,HUD VL
8/28/2024 2:00:00 AM,28.99,LONGIL
8/28/2024 2:00:00 AM,28.71,MHK VL
8/28/2024 2:00:00 AM,28.68,MILLWD
8/28/2024 2:00:00 AM,28.99,N.Y.C.
8/28/2024 2:00:00 AM,20.54,NORTH
8/28/2024 2:00:00 AM,28.73,NPX
8/28/2024 2:00:00 AM,26.22,O H
